Species,Age,Wing,Weight,Culmen,Hallux,Tail,StandardTail,KeelFat,Crop
RT,I,'\'(359.5-377.5]\'','\'(852.5-1017]\'','\'(26.25-27.85]\'','\'(30.15-31.85]\'','\'(218.5-228.5]\'','\'(224.5-inf)\'','\'(1.75-2.092]\'','\'(-inf-0.0625]\''
RT,I,'\'(377.5-394.5]\'','\'(1167-inf)\'','\'(27.85-inf)\'','\'(31.85-inf)\'','\'(218.5-228.5]\'','\'(224.5-inf)\'','\'(2.342-3.25]\'','\'(-inf-0.0625]\''
RT,I,'\'(377.5-394.5]\'','\'(1017-1167]\'','\'(24.35-26.25]\'','\'(30.15-31.85]\'','\'(207.5-218.5]\'','\'(199.591-224.5]\'','\'(1.75-2.092]\'','\'(-inf-0.0625]\''
RT,I,'\'(394.5-inf)\'','\'(1167-inf)\'','\'(27.85-inf)\'','\'(31.85-inf)\'','\'(228.5-inf)\'','\'(224.5-inf)\'','\'(1.75-2.092]\'','\'(-inf-0.0625]\''
RT,I,'\'(359.5-377.5]\'','\'(1017-1167]\'','\'(26.25-27.85]\'','\'(31.85-inf)\'','\'(218.5-228.5]\'','\'(199.591-224.5]\'','\'(1.75-2.092]\'','\'(-inf-0.0625]\''
CH,A,'\'(196.5-359.5]\'','\'(852.5-1017]\'','\'(12.225-24.35]\'','\'(31.85-inf)\'','\'(155.5-207.5]\'','\'(199.591-224.5]\'','\'(2.342-3.25]\'','\'(0.625-inf)\''
RT,I,'\'(377.5-394.5]\'','\'(172.5-852.5]\'','\'(12.225-24.35]\'','\'(14.55-27.75]\'','\'(207.5-218.5]\'','\'(199.591-224.5]\'','\'(2.342-3.25]\'','\'(-inf-0.0625]\''
SS,I,'\'(-inf-196.5]\'','\'(172.5-852.5]\'','\'(-inf-12.225]\'','\'(-inf-14.55]\'','\'(155.5-207.5]\'','\'(-inf-169.5]\'','\'(3.25-inf)\'','\'(0.2425-0.625]\''
RT,I,'\'(377.5-394.5]\'','\'(1167-inf)\'','\'(26.25-27.85]\'','\'(31.85-inf)\'','\'(218.5-228.5]\'','\'(224.5-inf)\'','\'(2.342-3.25]\'','\'(-inf-0.0625]\''
SS,I,'\'(-inf-196.5]\'','\'(-inf-172.5]\'','\'(-inf-12.225]\'','\'(-inf-14.55]\'','\'(-inf-155.5]\'','\'(-inf-169.5]\'','\'(2.342-3.25]\'','\'(0.625-inf)\''
SS,A,'\'(196.5-359.5]\'','\'(-inf-172.5]\'','\'(-inf-12.225]\'','\'(14.55-27.75]\'','\'(155.5-207.5]\'','\'(-inf-169.5]\'','\'(3.25-inf)\'','\'(-inf-0.0625]\''
RT,I,'\'(359.5-377.5]\'','\'(852.5-1017]\'','\'(26.25-27.85]\'','\'(31.85-inf)\'','\'(218.5-228.5]\'','\'(224.5-inf)\'','\'(1.75-2.092]\'','\'(-inf-0.0625]\''
SS,I,'\'(-inf-196.5]\'','\'(-inf-172.5]\'','\'(-inf-12.225]\'','\'(14.55-27.75]\'','\'(-inf-155.5]\'','\'(-inf-169.5]\'','\'(3.25-inf)\'','\'(0.625-inf)\''
RT,I,'\'(394.5-inf)\'','\'(1167-inf)\'','\'(27.85-inf)\'','\'(31.85-inf)\'','\'(228.5-inf)\'','\'(224.5-inf)\'','\'(1.75-2.092]\'','\'(0.625-inf)\''
SS,I,'\'(-inf-196.5]\'','\'(-inf-172.5]\'','\'(-inf-12.225]\'','\'(-inf-14.55]\'','\'(-inf-155.5]\'','\'(-inf-169.5]\'','\'(2.342-3.25]\'','\'(0.625-inf)\''
SS,I,'\'(-inf-196.5]\'','\'(-inf-172.5]\'','\'(12.225-24.35]\'','\'(-inf-14.55]\'','\'(155.5-207.5]\'','\'(-inf-169.5]\'','\'(3.25-inf)\'','\'(-inf-0.0625]\''
RT,I,'\'(394.5-inf)\'','\'(1017-1167]\'','\'(27.85-inf)\'','\'(31.85-inf)\'','\'(228.5-inf)\'','\'(224.5-inf)\'','\'(1.75-2.092]\'','\'(-inf-0.0625]\''
RT,I,'\'(394.5-inf)\'','\'(1017-1167]\'','\'(27.85-inf)\'','\'(31.85-inf)\'','\'(228.5-inf)\'','\'(224.5-inf)\'','\'(2.342-3.25]\'','\'(0.2425-0.625]\''
RT,I,'\'(377.5-394.5]\'','\'(852.5-1017]\'','\'(27.85-inf)\'','\'(30.15-31.85]\'','\'(218.5-228.5]\'','\'(224.5-inf)\'','\'(2.342-3.25]\'','\'(-inf-0.0625]\''
SS,A,'\'(-inf-196.5]\'','\'(172.5-852.5]\'','\'(12.225-24.35]\'','\'(14.55-27.75]\'','\'(-inf-155.5]\'','\'(-inf-169.5]\'','\'(3.25-inf)\'','\'(-inf-0.0625]\''
SS,A,'\'(196.5-359.5]\'','\'(172.5-852.5]\'','\'(12.225-24.35]\'','\'(14.55-27.75]\'','\'(155.5-207.5]\'','\'(-inf-169.5]\'','\'(1.75-2.092]\'','\'(-inf-0.0625]\''
SS,A,'\'(-inf-196.5]\'','\'(-inf-172.5]\'','\'(-inf-12.225]\'','\'(-inf-14.55]\'','\'(-inf-155.5]\'','\'(-inf-169.5]\'','\'(2.342-3.25]\'','\'(-inf-0.0625]\''
SS,I,'\'(-inf-196.5]\'','\'(-inf-172.5]\'','\'(-inf-12.225]\'','\'(-inf-14.55]\'','\'(-inf-155.5]\'','\'(-inf-169.5]\'','\'(2.342-3.25]\'','\'(0.2425-0.625]\''
SS,A,'\'(-inf-196.5]\'','\'(172.5-852.5]\'','\'(12.225-24.35]\'','\'(14.55-27.75]\'','\'(-inf-155.5]\'','\'(-inf-169.5]\'','\'(2.342-3.25]\'','\'(0.625-inf)\''
SS,I,'\'(-inf-196.5]\'','\'(-inf-172.5]\'','\'(-inf-12.225]\'','\'(-inf-14.55]\'','\'(-inf-155.5]\'','\'(-inf-169.5]\'','\'(2.342-3.25]\'','\'(-inf-0.0625]\''
RT,I,'\'(359.5-377.5]\'','\'(1017-1167]\'','\'(26.25-27.85]\'','\'(30.15-31.85]\'','\'(228.5-inf)\'','\'(224.5-inf)\'','\'(1.75-2.092]\'','\'(-inf-0.0625]\''
CH,A,'\'(196.5-359.5]\'','\'(172.5-852.5]\'','\'(12.225-24.35]\'','\'(31.85-inf)\'','\'(155.5-207.5]\'','\'(199.591-224.5]\'','\'(1.75-2.092]\'','\'(-inf-0.0625]\''
CH,A,'\'(196.5-359.5]\'','\'(172.5-852.5]\'','\'(12.225-24.35]\'','\'(14.55-27.75]\'','\'(155.5-207.5]\'','\'(169.5-199.091]\'','\'(2.342-3.25]\'','\'(-inf-0.0625]\''
RT,I,'\'(359.5-377.5]\'','\'(1017-1167]\'','\'(27.85-inf)\'','\'(30.15-31.85]\'','\'(218.5-228.5]\'','\'(224.5-inf)\'','\'(1.75-2.092]\'','\'(-inf-0.0625]\''
RT,I,'\'(359.5-377.5]\'','\'(852.5-1017]\'','\'(12.225-24.35]\'','\'(14.55-27.75]\'','\'(155.5-207.5]\'','\'(199.591-224.5]\'','\'(2.342-3.25]\'','\'(-inf-0.0625]\''
RT,I,'\'(359.5-377.5]\'','\'(852.5-1017]\'','\'(24.35-26.25]\'','\'(31.85-inf)\'','\'(218.5-228.5]\'','\'(224.5-inf)\'','\'(1.75-2.092]\'','\'(-inf-0.0625]\''
SS,I,'\'(-inf-196.5]\'','\'(172.5-852.5]\'','\'(-inf-12.225]\'','\'(-inf-14.55]\'','\'(155.5-207.5]\'','\'(-inf-169.5]\'','\'(3.25-inf)\'','\'(-inf-0.0625]\''
SS,I,'\'(-inf-196.5]\'','\'(172.5-852.5]\'','\'(12.225-24.35]\'','\'(14.55-27.75]\'','\'(-inf-155.5]\'','\'(-inf-169.5]\'','\'(3.25-inf)\'','\'(-inf-0.0625]\''
SS,I,'\'(-inf-196.5]\'','\'(-inf-172.5]\'','\'(-inf-12.225]\'','\'(-inf-14.55]\'','\'(-inf-155.5]\'','\'(-inf-169.5]\'','\'(3.25-inf)\'','\'(0.2425-0.625]\''
SS,I,'\'(-inf-196.5]\'','\'(172.5-852.5]\'','\'(-inf-12.225]\'','\'(-inf-14.55]\'','\'(-inf-155.5]\'','\'(-inf-169.5]\'','\'(2.342-3.25]\'','\'(0.625-inf)\''
RT,I,'\'(394.5-inf)\'','\'(1167-inf)\'','\'(27.85-inf)\'','\'(31.85-inf)\'','\'(228.5-inf)\'','\'(224.5-inf)\'','\'(2.342-3.25]\'','\'(-inf-0.0625]\''
SS,I,'\'(196.5-359.5]\'','\'(172.5-852.5]\'','\'(12.225-24.35]\'','\'(14.55-27.75]\'','\'(155.5-207.5]\'','\'(-inf-169.5]\'','\'(2.342-3.25]\'','\'(0.2425-0.625]\''
RT,I,'\'(394.5-inf)\'','\'(1167-inf)\'','\'(26.25-27.85]\'','\'(31.85-inf)\'','\'(228.5-inf)\'','\'(224.5-inf)\'','\'(1.75-2.092]\'','\'(-inf-0.0625]\''
SS,I,'\'(-inf-196.5]\'','\'(-inf-172.5]\'','\'(-inf-12.225]\'','\'(-inf-14.55]\'','\'(-inf-155.5]\'','\'(-inf-169.5]\'','\'(2.342-3.25]\'','\'(0.625-inf)\''
CH,A,'\'(-inf-196.5]\'','\'(172.5-852.5]\'','\'(12.225-24.35]\'','\'(14.55-27.75]\'','\'(228.5-inf)\'','\'(224.5-inf)\'','\'(2.342-3.25]\'','\'(0.625-inf)\''
SS,I,'\'(-inf-196.5]\'','\'(-inf-172.5]\'','\'(-inf-12.225]\'','\'(-inf-14.55]\'','\'(-inf-155.5]\'','\'(-inf-169.5]\'','\'(-inf-1.75]\'','\'(0.2425-0.625]\''
SS,A,'\'(-inf-196.5]\'','\'(-inf-172.5]\'','\'(-inf-12.225]\'','\'(-inf-14.55]\'','\'(-inf-155.5]\'','\'(-inf-169.5]\'','\'(2.342-3.25]\'','\'(-inf-0.0625]\''
CH,A,'\'(196.5-359.5]\'','\'(172.5-852.5]\'','\'(12.225-24.35]\'','\'(14.55-27.75]\'','\'(155.5-207.5]\'','\'(169.5-199.091]\'','\'(2.342-3.25]\'','\'(0.625-inf)\''
RT,I,'\'(359.5-377.5]\'','\'(1017-1167]\'','\'(26.25-27.85]\'','\'(30.15-31.85]\'','\'(207.5-218.5]\'','\'(224.5-inf)\'','\'(1.75-2.092]\'','\'(-inf-0.0625]\''
RT,A,'\'(394.5-inf)\'','\'(1167-inf)\'','\'(27.85-inf)\'','\'(31.85-inf)\'','\'(218.5-228.5]\'','\'(224.5-inf)\'','\'(1.75-2.092]\'','\'(-inf-0.0625]\''
RT,I,'\'(377.5-394.5]\'','\'(1017-1167]\'','\'(26.25-27.85]\'','\'(30.15-31.85]\'','\'(228.5-inf)\'','\'(224.5-inf)\'','\'(1.75-2.092]\'','\'(-inf-0.0625]\''
SS,A,'\'(-inf-196.5]\'','\'(-inf-172.5]\'','\'(-inf-12.225]\'','\'(-inf-14.55]\'','\'(-inf-155.5]\'','\'(-inf-169.5]\'','\'(3.25-inf)\'','\'(-inf-0.0625]\''
RT,I,'\'(377.5-394.5]\'','\'(1017-1167]\'','\'(26.25-27.85]\'','\'(27.75-30.15]\'','\'(207.5-218.5]\'','\'(224.5-inf)\'','\'(2.342-3.25]\'','\'(-inf-0.0625]\''
SS,A,'\'(-inf-196.5]\'','\'(172.5-852.5]\'','\'(12.225-24.35]\'','\'(14.55-27.75]\'','\'(-inf-155.5]\'','\'(-inf-169.5]\'','\'(2.342-3.25]\'','\'(0.2425-0.625]\''
RT,I,'\'(377.5-394.5]\'','\'(852.5-1017]\'','\'(24.35-26.25]\'','\'(27.75-30.15]\'','\'(207.5-218.5]\'','\'(224.5-inf)\'','\'(1.75-2.092]\'','\'(-inf-0.0625]\''
RT,I,'\'(359.5-377.5]\'','\'(852.5-1017]\'','\'(24.35-26.25]\'','\'(27.75-30.15]\'','\'(207.5-218.5]\'','\'(199.591-224.5]\'','\'(1.75-2.092]\'','\'(0.2425-0.625]\''
RT,A,'\'(196.5-359.5]\'','\'(1017-1167]\'','\'(27.85-inf)\'','\'(30.15-31.85]\'','\'(155.5-207.5]\'','\'(199.591-224.5]\'','\'(1.75-2.092]\'','\'(0.2425-0.625]\''
RT,I,'\'(377.5-394.5]\'','\'(1167-inf)\'','\'(26.25-27.85]\'','\'(30.15-31.85]\'','\'(207.5-218.5]\'','\'(199.591-224.5]\'','\'(2.342-3.25]\'','\'(-inf-0.0625]\''
RT,A,'\'(394.5-inf)\'','\'(1167-inf)\'','\'(27.85-inf)\'','\'(31.85-inf)\'','\'(207.5-218.5]\'','\'(199.591-224.5]\'','\'(2.342-3.25]\'','\'(-inf-0.0625]\''
RT,I,'\'(359.5-377.5]\'','\'(1017-1167]\'','\'(24.35-26.25]\'','\'(31.85-inf)\'','\'(207.5-218.5]\'','\'(224.5-inf)\'','\'(3.25-inf)\'','\'(0.2425-0.625]\''
RT,I,'\'(359.5-377.5]\'','\'(852.5-1017]\'','\'(27.85-inf)\'','\'(30.15-31.85]\'','\'(218.5-228.5]\'','\'(224.5-inf)\'','\'(1.75-2.092]\'','\'(-inf-0.0625]\''
RT,I,'\'(359.5-377.5]\'','\'(1017-1167]\'','\'(24.35-26.25]\'','\'(30.15-31.85]\'','\'(207.5-218.5]\'','\'(199.591-224.5]\'','\'(1.75-2.092]\'','\'(0.2425-0.625]\''
CH,I,'\'(196.5-359.5]\'','\'(172.5-852.5]\'','\'(12.225-24.35]\'','\'(14.55-27.75]\'','\'(155.5-207.5]\'','\'(169.5-199.091]\'','\'(2.342-3.25]\'','\'(-inf-0.0625]\''
RT,I,'\'(359.5-377.5]\'','\'(852.5-1017]\'','\'(24.35-26.25]\'','\'(14.55-27.75]\'','\'(207.5-218.5]\'','\'(199.591-224.5]\'','\'(2.342-3.25]\'','\'(0.2425-0.625]\''
RT,I,'\'(377.5-394.5]\'','\'(1017-1167]\'','\'(24.35-26.25]\'','\'(30.15-31.85]\'','\'(218.5-228.5]\'','\'(224.5-inf)\'','\'(1.75-2.092]\'','\'(0.2425-0.625]\''
RT,I,'\'(359.5-377.5]\'','\'(1017-1167]\'','\'(26.25-27.85]\'','\'(30.15-31.85]\'','\'(207.5-218.5]\'','\'(199.591-224.5]\'','\'(2.342-3.25]\'','\'(-inf-0.0625]\''
SS,I,'\'(196.5-359.5]\'','\'(172.5-852.5]\'','\'(-inf-12.225]\'','\'(14.55-27.75]\'','\'(155.5-207.5]\'','\'(169.5-199.091]\'','\'(3.25-inf)\'','\'(-inf-0.0625]\''
RT,A,'\'(394.5-inf)\'','\'(1167-inf)\'','\'(27.85-inf)\'','\'(30.15-31.85]\'','\'(207.5-218.5]\'','\'(224.5-inf)\'','\'(2.342-3.25]\'','\'(-inf-0.0625]\''
RT,A,'\'(359.5-377.5]\'','\'(852.5-1017]\'','\'(24.35-26.25]\'','\'(27.75-30.15]\'','\'(155.5-207.5]\'','\'(199.591-224.5]\'','\'(1.75-2.092]\'','\'(-inf-0.0625]\''
SS,I,'\'(-inf-196.5]\'','\'(172.5-852.5]\'','\'(-inf-12.225]\'','\'(14.55-27.75]\'','\'(-inf-155.5]\'','\'(-inf-169.5]\'','\'(2.342-3.25]\'','\'(-inf-0.0625]\''
RT,I,'\'(196.5-359.5]\'','\'(852.5-1017]\'','\'(26.25-27.85]\'','\'(27.75-30.15]\'','\'(207.5-218.5]\'','\'(199.591-224.5]\'','\'(1.75-2.092]\'','\'(-inf-0.0625]\''
SS,I,'\'(-inf-196.5]\'','\'(172.5-852.5]\'','\'(-inf-12.225]\'','\'(-inf-14.55]\'','\'(-inf-155.5]\'','\'(-inf-169.5]\'','\'(3.25-inf)\'','\'(-inf-0.0625]\''
RT,A,'\'(359.5-377.5]\'','\'(1017-1167]\'','\'(26.25-27.85]\'','\'(30.15-31.85]\'','\'(207.5-218.5]\'','\'(199.591-224.5]\'','\'(1.75-2.092]\'','\'(-inf-0.0625]\''
SS,I,'\'(-inf-196.5]\'','\'(-inf-172.5]\'','\'(-inf-12.225]\'','\'(14.55-27.75]\'','\'(155.5-207.5]\'','\'(-inf-169.5]\'','\'(3.25-inf)\'','\'(-inf-0.0625]\''
RT,I,'\'(359.5-377.5]\'','\'(1017-1167]\'','\'(24.35-26.25]\'','\'(27.75-30.15]\'','\'(218.5-228.5]\'','\'(199.591-224.5]\'','\'(1.75-2.092]\'','\'(-inf-0.0625]\''
RT,I,'\'(394.5-inf)\'','\'(1017-1167]\'','\'(26.25-27.85]\'','\'(27.75-30.15]\'','\'(228.5-inf)\'','\'(224.5-inf)\'','\'(2.342-3.25]\'','\'(-inf-0.0625]\''
RT,I,'\'(359.5-377.5]\'','\'(1017-1167]\'','\'(26.25-27.85]\'','\'(27.75-30.15]\'','\'(207.5-218.5]\'','\'(199.591-224.5]\'','\'(3.25-inf)\'','\'(-inf-0.0625]\''
RT,I,'\'(359.5-377.5]\'','\'(1017-1167]\'','\'(24.35-26.25]\'','\'(30.15-31.85]\'','\'(218.5-228.5]\'','\'(224.5-inf)\'','\'(1.75-2.092]\'','\'(-inf-0.0625]\''
CH,I,'\'(196.5-359.5]\'','\'(172.5-852.5]\'','\'(12.225-24.35]\'','\'(14.55-27.75]\'','\'(207.5-218.5]\'','\'(199.591-224.5]\'','\'(2.342-3.25]\'','\'(-inf-0.0625]\''
RT,I,'\'(359.5-377.5]\'','\'(852.5-1017]\'','\'(26.25-27.85]\'','\'(27.75-30.15]\'','\'(207.5-218.5]\'','\'(199.591-224.5]\'','\'(-inf-1.75]\'','\'(-inf-0.0625]\''
RT,I,'\'(359.5-377.5]\'','\'(1167-inf)\'','\'(24.35-26.25]\'','\'(30.15-31.85]\'','\'(207.5-218.5]\'','\'(199.591-224.5]\'','\'(1.75-2.092]\'','\'(-inf-0.0625]\''
SS,I,'\'(-inf-196.5]\'','\'(-inf-172.5]\'','\'(-inf-12.225]\'','\'(-inf-14.55]\'','\'(-inf-155.5]\'','\'(-inf-169.5]\'','\'(2.342-3.25]\'','\'(0.625-inf)\''
RT,I,'\'(359.5-377.5]\'','\'(1017-1167]\'','\'(26.25-27.85]\'','\'(27.75-30.15]\'','\'(207.5-218.5]\'','\'(199.591-224.5]\'','\'(1.75-2.092]\'','\'(-inf-0.0625]\''
RT,A,'\'(377.5-394.5]\'','\'(1167-inf)\'','\'(26.25-27.85]\'','\'(27.75-30.15]\'','\'(207.5-218.5]\'','\'(199.591-224.5]\'','\'(1.75-2.092]\'','\'(-inf-0.0625]\''
SS,I,'\'(-inf-196.5]\'','\'(172.5-852.5]\'','\'(-inf-12.225]\'','\'(14.55-27.75]\'','\'(155.5-207.5]\'','\'(-inf-169.5]\'','\'(3.25-inf)\'','\'(-inf-0.0625]\''
RT,A,'\'(394.5-inf)\'','\'(1017-1167]\'','\'(12.225-24.35]\'','\'(27.75-30.15]\'','\'(218.5-228.5]\'','\'(199.591-224.5]\'','\'(1.75-2.092]\'','\'(-inf-0.0625]\''
RT,I,'\'(359.5-377.5]\'','\'(1017-1167]\'','\'(26.25-27.85]\'','\'(14.55-27.75]\'','\'(207.5-218.5]\'','\'(199.591-224.5]\'','\'(1.75-2.092]\'','\'(0.625-inf)\''
RT,A,'\'(377.5-394.5]\'','\'(1167-inf)\'','\'(27.85-inf)\'','\'(31.85-inf)\'','\'(207.5-218.5]\'','\'(199.591-224.5]\'','\'(2.342-3.25]\'','\'(-inf-0.0625]\''
RT,I,'\'(394.5-inf)\'','\'(1167-inf)\'','\'(26.25-27.85]\'','\'(31.85-inf)\'','\'(228.5-inf)\'','\'(224.5-inf)\'','\'(1.75-2.092]\'','\'(-inf-0.0625]\''
SS,I,'\'(196.5-359.5]\'','\'(172.5-852.5]\'','\'(-inf-12.225]\'','\'(14.55-27.75]\'','\'(155.5-207.5]\'','\'(169.5-199.091]\'','\'(3.25-inf)\'','\'(-inf-0.0625]\''
RT,A,'\'(359.5-377.5]\'','\'(852.5-1017]\'','\'(24.35-26.25]\'','\'(30.15-31.85]\'','\'(207.5-218.5]\'','\'(199.591-224.5]\'','\'(2.342-3.25]\'','\'(-inf-0.0625]\''
SS,I,'\'(-inf-196.5]\'','\'(-inf-172.5]\'','\'(-inf-12.225]\'','\'(-inf-14.55]\'','\'(-inf-155.5]\'','\'(-inf-169.5]\'','\'(3.25-inf)\'','\'(0.625-inf)\''
SS,I,'\'(-inf-196.5]\'','\'(172.5-852.5]\'','\'(-inf-12.225]\'','\'(14.55-27.75]\'','\'(-inf-155.5]\'','\'(-inf-169.5]\'','\'(2.342-3.25]\'','\'(0.2425-0.625]\''
SS,I,'\'(196.5-359.5]\'','\'(-inf-172.5]\'','\'(-inf-12.225]\'','\'(-inf-14.55]\'','\'(155.5-207.5]\'','\'(-inf-169.5]\'','\'(2.342-3.25]\'','\'(-inf-0.0625]\''
RT,I,'\'(377.5-394.5]\'','\'(1167-inf)\'','\'(27.85-inf)\'','\'(31.85-inf)\'','\'(218.5-228.5]\'','\'(224.5-inf)\'','\'(2.342-3.25]\'','\'(-inf-0.0625]\''
SS,I,'\'(-inf-196.5]\'','\'(-inf-172.5]\'','\'(-inf-12.225]\'','\'(-inf-14.55]\'','\'(-inf-155.5]\'','\'(-inf-169.5]\'','\'(2.342-3.25]\'','\'(0.625-inf)\''
SS,I,'\'(-inf-196.5]\'','\'(-inf-172.5]\'','\'(-inf-12.225]\'','\'(-inf-14.55]\'','\'(-inf-155.5]\'','\'(-inf-169.5]\'','\'(1.75-2.092]\'','\'(0.2425-0.625]\''
SS,I,'\'(-inf-196.5]\'','\'(172.5-852.5]\'','\'(12.225-24.35]\'','\'(14.55-27.75]\'','\'(155.5-207.5]\'','\'(-inf-169.5]\'','\'(2.342-3.25]\'','\'(0.625-inf)\''
CH,I,'\'(196.5-359.5]\'','\'(172.5-852.5]\'','\'(12.225-24.35]\'','\'(14.55-27.75]\'','\'(155.5-207.5]\'','\'(169.5-199.091]\'','\'(1.75-2.092]\'','\'(-inf-0.0625]\''
CH,I,'\'(196.5-359.5]\'','\'(172.5-852.5]\'','\'(12.225-24.35]\'','\'(14.55-27.75]\'','\'(207.5-218.5]\'','\'(199.591-224.5]\'','\'(2.342-3.25]\'','\'(0.0625-0.18]\''
SS,I,'\'(-inf-196.5]\'','\'(-inf-172.5]\'','\'(-inf-12.225]\'','\'(-inf-14.55]\'','\'(-inf-155.5]\'','\'(-inf-169.5]\'','\'(2.342-3.25]\'','\'(-inf-0.0625]\''
RT,A,'\'(394.5-inf)\'','\'(1167-inf)\'','\'(26.25-27.85]\'','\'(14.55-27.75]\'','\'(218.5-228.5]\'','\'(224.5-inf)\'','\'(1.75-2.092]\'','\'(-inf-0.0625]\''
RT,I,'\'(377.5-394.5]\'','\'(1017-1167]\'','\'(27.85-inf)\'','\'(31.85-inf)\'','\'(218.5-228.5]\'','\'(224.5-inf)\'','\'(1.75-2.092]\'','\'(-inf-0.0625]\''
SS,I,'\'(-inf-196.5]\'','\'(-inf-172.5]\'','\'(-inf-12.225]\'','\'(-inf-14.55]\'','\'(-inf-155.5]\'','\'(-inf-169.5]\'','\'(2.342-3.25]\'','\'(-inf-0.0625]\''
SS,I,'\'(-inf-196.5]\'','\'(-inf-172.5]\'','\'(12.225-24.35]\'','\'(14.55-27.75]\'','\'(-inf-155.5]\'','\'(-inf-169.5]\'','\'(3.25-inf)\'','\'(-inf-0.0625]\''
SS,I,'\'(-inf-196.5]\'','\'(-inf-172.5]\'','\'(-inf-12.225]\'','\'(-inf-14.55]\'','\'(-inf-155.5]\'','\'(224.5-inf)\'','\'(2.342-3.25]\'','\'(-inf-0.0625]\''
RT,I,'\'(377.5-394.5]\'','\'(1017-1167]\'','\'(27.85-inf)\'','\'(30.15-31.85]\'','\'(218.5-228.5]\'','\'(224.5-inf)\'','\'(1.75-2.092]\'','\'(-inf-0.0625]\''
RT,I,'\'(394.5-inf)\'','\'(1167-inf)\'','\'(26.25-27.85]\'','\'(31.85-inf)\'','\'(228.5-inf)\'','\'(224.5-inf)\'','\'(2.342-3.25]\'','\'(-inf-0.0625]\''
SS,I,'\'(-inf-196.5]\'','\'(-inf-172.5]\'','\'(-inf-12.225]\'','\'(-inf-14.55]\'','\'(-inf-155.5]\'','\'(-inf-169.5]\'','\'(2.342-3.25]\'','\'(0.2425-0.625]\''
CH,I,'\'(196.5-359.5]\'','\'(172.5-852.5]\'','\'(12.225-24.35]\'','\'(14.55-27.75]\'','\'(207.5-218.5]\'','\'(199.591-224.5]\'','\'(1.75-2.092]\'','\'(-inf-0.0625]\''
SS,I,'\'(196.5-359.5]\'','\'(172.5-852.5]\'','\'(-inf-12.225]\'','\'(14.55-27.75]\'','\'(-inf-155.5]\'','\'(-inf-169.5]\'','\'(2.342-3.25]\'','\'(-inf-0.0625]\''
CH,I,'\'(196.5-359.5]\'','\'(172.5-852.5]\'','\'(12.225-24.35]\'','\'(14.55-27.75]\'','\'(155.5-207.5]\'','\'(169.5-199.091]\'','\'(2.342-3.25]\'','\'(-inf-0.0625]\''
SS,I,'\'(-inf-196.5]\'','\'(-inf-172.5]\'','\'(12.225-24.35]\'','\'(-inf-14.55]\'','\'(155.5-207.5]\'','\'(-inf-169.5]\'','\'(3.25-inf)\'','\'(-inf-0.0625]\''
RT,I,'\'(377.5-394.5]\'','\'(852.5-1017]\'','\'(26.25-27.85]\'','\'(30.15-31.85]\'','\'(228.5-inf)\'','\'(224.5-inf)\'','\'(1.75-2.092]\'','\'(0.2425-0.625]\''
RT,I,'\'(377.5-394.5]\'','\'(852.5-1017]\'','\'(24.35-26.25]\'','\'(27.75-30.15]\'','\'(218.5-228.5]\'','\'(224.5-inf)\'','\'(2.342-3.25]\'','\'(-inf-0.0625]\''
SS,I,'\'(-inf-196.5]\'','\'(-inf-172.5]\'','\'(-inf-12.225]\'','\'(-inf-14.55]\'','\'(-inf-155.5]\'','\'(-inf-169.5]\'','\'(2.342-3.25]\'','\'(-inf-0.0625]\''
CH,I,'\'(196.5-359.5]\'','\'(172.5-852.5]\'','\'(12.225-24.35]\'','\'(14.55-27.75]\'','\'(155.5-207.5]\'','\'(169.5-199.091]\'','\'(1.75-2.092]\'','\'(-inf-0.0625]\''
RT,I,'\'(377.5-394.5]\'','\'(852.5-1017]\'','\'(24.35-26.25]\'','\'(30.15-31.85]\'','\'(218.5-228.5]\'','\'(224.5-inf)\'','\'(2.342-3.25]\'','\'(-inf-0.0625]\''
SS,I,'\'(196.5-359.5]\'','\'(172.5-852.5]\'','\'(-inf-12.225]\'','\'(14.55-27.75]\'','\'(155.5-207.5]\'','\'(-inf-169.5]\'','\'(3.25-inf)\'','\'(-inf-0.0625]\''
SS,I,'\'(-inf-196.5]\'','\'(-inf-172.5]\'','\'(-inf-12.225]\'','\'(-inf-14.55]\'','\'(-inf-155.5]\'','\'(-inf-169.5]\'','\'(-inf-1.75]\'','\'(-inf-0.0625]\''
CH,A,'\'(196.5-359.5]\'','\'(172.5-852.5]\'','\'(12.225-24.35]\'','\'(14.55-27.75]\'','\'(155.5-207.5]\'','\'(169.5-199.091]\'','\'(-inf-1.75]\'','\'(-inf-0.0625]\''
SS,I,'\'(-inf-196.5]\'','\'(-inf-172.5]\'','\'(-inf-12.225]\'','\'(-inf-14.55]\'','\'(-inf-155.5]\'','\'(-inf-169.5]\'','\'(-inf-1.75]\'','\'(-inf-0.0625]\''
RT,I,'\'(359.5-377.5]\'','\'(852.5-1017]\'','\'(26.25-27.85]\'','\'(30.15-31.85]\'','\'(207.5-218.5]\'','\'(199.591-224.5]\'','\'(2.342-3.25]\'','\'(-inf-0.0625]\''
RT,I,'\'(394.5-inf)\'','\'(1167-inf)\'','\'(27.85-inf)\'','\'(31.85-inf)\'','\'(228.5-inf)\'','\'(224.5-inf)\'','\'(2.342-3.25]\'','\'(-inf-0.0625]\''
